Material;Qtd.  UM registro; Montante em MI ;Departamento;Mês
401264;-12;-318,89;DTM;3
401372;-2;-22,63;DTE;3
401375;-2;-371,89;DTE;3
401375;-1;-185,95;DTE;3
401375;-1;-185,95;DTE;3
401375;-1;-185,95;DTE;3
401375;-1;-185,95;DTE;3
401485;-1;-142,94;DTE;3
401500;-1;-11,35;DTE;3
401500;-1;-11,35;DTE;3
401505;-6;-587,06;DIT;3
401568;-4;-4,95;DTE;3
401568;-2;-2,48;DTE;3
401576;-3;-69,45;DTE;3
401620;-9;-26,19;DIT;3
401683;-1;-187,82;DTM;3
401686;-40;-476,18;DIT;3
401711;-12;-265,93;DTM;3
401711;-3;-66,5;DTE;3
401711;-12;-265,93;DTM;3
401711;-10;-221,66;DIT;3
401711;-3;-66,5;DTE;3
401733;-57;-101,63;DIT;3
401783;-2;-25,41;DTE;3
401783;-3;-38,11;DIT;3
401783;-1;-12,71;DTE;3
401786;-61;-866,43;DTE;3
401834;-21;-241,5;DIT;3
401834;-2;-23;DTE;3
401834;-2;-23;DTE;3
401857;-3;-984,97;DTE;3
401857;-6;-1.969,93;DTE;3
401857;-2;-656,64;DTE;3
401857;-1;-328,32;DTE;3
401864;-24;-83,86;DIT;3
401864;-6;-20,97;DTM;3
401870;-4;-4,06;DTE;3
401870;-2;-2,03;DTE;3
401870;-2;-2,03;DTE;3
401870;-12;-12,19;DTE;3
401870;-36;-36,58;DTE;3
401870;-6;-6,1;DTE;3
401870;-6;-6,1;DTE;3
401910;-3;-34,78;DTE;3
401910;-10;-115,95;DIT;3
401937;-3;-12,27;DTE;3
401937;-7;-28,63;DTE;3
401992;-3;-1.225,92;DIT;3
402026;-3;-73,52;DTE;3
402026;-4;-98,03;DTE;3
402026;-3;-73,52;DTE;3
402026;-12;-294,1;DTE;3
402026;-1;-24,51;DTE;3
402036;-12;-4,25;DIT;3
402041;-149;-145,28;DIT;3
402065;-2;-31,51;DTE;3
402081;-2;-194,73;DTM;3
402081;-10;-973,64;DTM;3
402105;-6;-275,61;DIT;3
402105;-20;-918,68;DTE;3
402105;-20;-918,68;DTE;3
402105;-70;-3.215,40;DTE;3
402105;-20;-918,68;DTE;3
402105;-20;-918,68;DTE;3
402106;-1;-78,89;DTE;3
402106;-4;-315,57;DTE;3
402106;-2;-157,78;DTE;3
402106;-1;-78,89;DTE;3
402111;-50;-270,15;DIT;3
402111;-3;-16,19;DIT;3
402111;-3;-16,21;DTM;3
402111;-3;-16,21;DTM;3
402123;-50;-293,22;DIT;3
402127;-5;-22;DTE;3
402127;-6;-26,4;DTM;3
402127;-4;-17,6;DTE;3
402127;-1;-4,4;DTM;3
402127;-4;-17,6;DTM;3
402127;-4;-17,6;DTM;3
402127;-4;-17,6;DTE;3
402127;-3;-13,2;DTM;3
402152;-6;-384,35;DTE;3
402185;-3;-123,2;DTE;3
402221;-1;-40,24;DTE;3
402230;-3;-32,62;DTE;3
402247;-5;-95,25;DTE;3
402247;-3;-57,15;DTE;3
402247;-1;-19,05;DTE;3
402247;-1;-19,05;DTE;3
402247;-2;-38,1;DTE;3
402287;-1;-10,88;DTE;3
402287;-83;-902,94;DIT;3
402307;-2;-143,45;DTE;3
402312;-8;-90,29;DTE;3
402324;-3;-20,38;DTE;3
402324;-16;-108,69;DTE;3
402373;-4;-49,85;DTE;3
402373;-1;-12,46;DTE;3
402397;-160;-4.580,90;DIT;3
402404;-3;-27,24;DTE;3
402433;-30;-4.617,50;DIT;3
402433;-6;-923,36;DIT;3
402433;-3;-461,68;DTM;3
402433;-3;-461,68;DTM;3
402433;-12;-1.846,73;DTE;3
402433;-3;-461,68;DTM;3
402433;-1;-153,89;DTM;3
402433;-3;-461,68;DTM;3
402490;-1;-330,86;DTE;3
402587;-3;-89,09;DTE;3
402587;-2;-59,39;DTE;3
402587;-1;-29,7;DTE;3
402587;-3;-89,09;DTE;3
402587;-2;-59,39;DTE;3
402587;-15;-445,44;DIT;3
402675;-4;-1.368,74;DIT;3
402733;-1;-5,85;DTE;3
402741;-3;-25,92;DTM;3
402741;-100;-864,02;DIT;3
402741;-3;-25,92;DTM;3
402824;-20;-1.161,30;DIT;3
402867;-1;-6.603,00;DTM;3
402875;-1;-94,38;DTM;3
403182;-24;-5.096,80;DTE;3
403182;-6;-1.274,20;DTE;3
403182;-12;-2.548,40;DTE;3
403337;-1;-1.034,41;DIT;3
403563;-2;-339,95;DTE;3
403579;-6.037;-233.028,30;DPC;3
403642;-7.099;-108.400,52;DPC;3
403642;-259;-3.954,89;DPC;3
403656;-12.763;-306.802,96;DPC;3
403807;-12;-769,62;DTE;3
404740;-3;-231,12;DTM;3
404740;-3;-231,12;DTE;3
404740;-12;-924,5;DTE;3
404740;-3;-231,12;DTE;3
404741;-3;-206,61;DTE;3
404741;-3;-206,61;DTM;3
404741;-3;-206,61;DTE;3
404741;-6;-413,22;DTE;3
405382;-4;-7.613,85;DIT;3
405382;-2;-3.806,93;DIT;3
405473;-15;-2.010,02;DTE;3
408994;-3;-76,51;DTE;3
408994;-2;-51,01;DTE;3
410177;-74;-157,59;DTE;3
410212;-4;-96,97;DTE;3
410212;-3;-72,73;DTE;3
410212;-7;-169,71;DTE;3
410212;-3;-72,73;DTE;3
410212;-1;-24,24;DTE;3
410212;-1;-24,24;DTE;3
410212;-4;-96,98;DTE;3
800108;-4;-17,55;DTM;3
800116;-5;-29,18;DTM;3
800158;-10;-17,39;DTM;3
800158;-6;-10,43;DTM;3
800158;-4;-6,96;DTM;3
800158;-10;-17,39;DTM;3
800158;-3;-5,22;DTM;3
800158;-3;-5,22;DTM;3
800158;-3;-5,22;DTM;3
800163;-1;-27,74;DTM;3
800223;-11;-14,45;DTM;3
800223;-12;-15,76;DTM;3
800223;-29;-38,09;DTM;3
800223;-22;-28,89;DTM;3
800223;-3;-3,94;DTM;3
800274;-3;-35,55;DTM;3
800274;-3;-35,55;DTM;3
800291;-3;-32,89;DTM;3
800291;-3;-32,89;DTM;3
800364;-2;-32,15;DTM;3
800435;-2;-29,64;DTM;3
800499;-8;-75,38;DTM;3
800499;-10;-94,23;DTM;3
800499;-2;-18,85;DTM;3
800499;-4;-37,69;DTM;3
800499;-4;-37,69;DTM;3
800499;-12;-113,08;DTM;3
800499;-8;-75,38;DTM;3
800541;-6;-11,14;DTM;3
800654;-3;-454,94;DTE;3
800654;-6;-909,88;DIT;3
800654;-3;-454,94;DTM;3
800682;-3;-85,19;DTM;3
800682;-500;-14.198,06;DIT;3
800763;-6;-52,05;DTM;3
800763;-6;-52,05;DTM;3
800817;-3;-994,89;DTM;3
800817;-3;-994,89;DTM;3
800817;-3;-994,89;DTM;3
800817;-3;-994,89;DTM;3
800817;-3;-994,89;DTM;3
800817;-3;-994,89;DTM;3
800817;-3;-994,89;DTM;3
800817;-6;-1.989,77;DTM;3
800817;-6;-1.989,77;DTM;3
800817;-3;-994,89;DTM;3
800817;-9;-2.984,66;DTM;3
800822;-3;-68,81;DTM;3
800822;-6;-137,61;DTM;3
800822;-3;-68,81;DTM;3
800822;-6;-137,61;DTM;3
800906;-3;-30,28;DTM;3
800922;-30;-670,85;DIT;3
800922;-2;-44,72;DTM;3
800981;-30;-146,44;DTM;3
800981;-13;-63,46;DTM;3
800981;-13;-63,46;DTM;3
800981;-15;-73,22;DTM;3
800981;-20;-97,63;DTM;3
800981;-13;-63,46;DTM;3
800981;-13;-63,46;DTM;3
801087;-6;-70,79;DTM;3
801125;-3;-103,11;DTM;3
801125;-3;-103,11;DTM;3
801125;-3;-103,11;DTM;3
801125;-3;-103,11;DTM;3
801186;-3;-45,92;DTM;3
801199;-5;-37,65;DIT;3
801215;-3;-31,45;DTM;3
801215;-1;-10,48;DTM;3
801215;-3;-31,45;DTM;3
801215;-3;-31,45;DTM;3
801215;-3;-31,45;DTM;3
801215;-1;-10,48;DTM;3
801215;-3;-31,45;DTE;3
801215;-1;-10,48;DTM;3
801274;-10;-48,9;DTM;3
801274;-10;-48,9;DTM;3
801274;-10;-48,9;DTM;3
801311;-60;-1.810,79;DIT;3
801313;-9;-244,07;DTM;3
801346;-2;-32,49;DTM;3
801346;-2;-32,49;DTM;3
801826;-3;-17,14;DTM;3
803344;-3;-276,42;DTE;3
120068;-1;-8,41;DAP;3
120092;-1;-18,19;DTE;3
120110;-1;-106,48;DAP;3
120114;-1;-26,98;DIC;3
120188;-1;-8,59;DTE;3
120254;-1;-106,47;DTE;3
120272;-1;-61,3;DTE;3
120284;-1;-18,92;DTE;3
120421;-1;-173,66;DAP;3
400072;-4;-17.815,54;DIT;3
400140;-2;-15,09;DTE;3
400140;-200;-1.508,93;DIT;3
400224;-1;-1.615,44;DTE;3
400288;-1;-12.568,92;DTM;3
400288;-1;-12.568,92;DTM;3
400288;-1;-12.568,92;DTM;3
400288;-1;-12.568,92;DTM;3
400366;-6;-34,64;DTM;3
400366;-6;-34,64;DTM;3
400366;-6;-34,64;DTM;3
400366;-6;-34,64;DTM;3
400373;-2;-1,57;DTE;3
400375;-8;-72,26;DTE;3
400375;-9;-81,29;DTE;3
400443;-223;-1.528,76;DTE;3
400443;-40;-274,22;DTE;3
400474;-118;-3.284,40;DIT;3
400474;-160;-4.453,43;DTE;3
400474;-75;-2.087,54;DTE;3
400484;-3;-47,98;DTM;3
400506;-5;-49,32;DTE;3
400518;-2;-18,86;DTE;3
400588;-3;-171,41;DTM;3
400594;-16;-1.522,95;DTE;3
400594;-12;-1.142,21;DTE;3
400673;-12;-16,66;DTM;3
400673;-16;-22,21;DTM;3
400673;-20;-27,76;DTM;3
400673;-3;-4,16;DTM;3
400673;-2;-2,78;DTM;3
400790;-8;-163,24;DTE;3
400790;-14;-285,68;DTE;3
400813;-600;-1.048,27;DIT;3
400813;-8;-13,98;DTE;3
400813;-3;-5,24;DTE;3
400813;-200;-349,42;DTE;3
400827;-3;-8,34;DTE;3
400827;-27;-75,1;DTE;3
400851;-1;-22,43;DTM;3
400906;-4;-398,16;DTE;3
400906;-7;-696,78;DTE;3
400930;-4;-9,75;DTE;3
400937;-20;-2.010,88;DIT;3
400937;-108;-10.858,73;DIT;3
400937;-20;-2.010,88;DIT;3
400937;-20;-2.010,87;DIT;3
400942;-11;-51,48;DTE;3
400942;-10;-46,8;DTE;3
400955;-2;-8,42;DTE;3
400974;-4;-5,58;DTE;3
400995;-6;-12.327,80;DTE;3
401117;-4;-49,16;DTE;3
401131;-6;-77,13;DTE;3
401131;-10;-128,55;DTE;3
401239;-2;-47,69;DTE;3
401296;-5;-10.960,53;DTE;3
401296;-1;-2.192,11;DTE;3
401296;-1;-2.192,11;DTE;3
401296;-3;-6.576,32;DTE;3
401296;-1;-2.192,11;DTE;3
401324;-1;-11.620,17;DTM;3
401375;-2;-371,89;DTM;3
401403;-2;-20,03;DTE;3
401438;-10;-114,31;DTE;3
401438;-4;-45,72;DTE;3
401465;-18;-218,66;DTE;3
401465;-18;-218,66;DTE;3
401566;-17;-389,74;DTE;3
401566;-10;-229,26;DTE;3
401568;-6;-7,43;DTE;3
401576;-2;-46,3;DTE;3
401608;-3;-151,26;DTE;3
401608;-3;-151,26;DTE;3
401632;-21.700;-47.959,44;DPC;3
401655;-200;-2.468,54;DIT;3
401753;-2;-18,41;DTE;3
401753;-2;-18,41;DTE;3
401773;-300;-322,66;DIT;3
401870;-4;-4,06;DTE;3
401870;-10;-10,16;DTE;3
401888;-3;-91,04;DTE;3
401892;-2;-59,2;DTM;3
401892;-2;-59,2;DTE;3
401937;-8;-32,72;DTE;3
401937;-8;-32,72;DTE;3
401959;-2;-371,13;DTE;3
401981;-30;-53,67;DTM;3
402026;-2;-49,02;DTM;3
402026;-2;-49,02;DTM;3
402027;-300;-386,03;DIT;3
402065;-2;-31,51;DTE;3
402105;-8;-367,47;DTM;3
402105;-12;-551,21;DTM;3
402105;-14;-643,08;DTM;3
402105;-8;-367,47;DTM;3
402105;-12;-551,21;DTM;3
402105;-4;-183,74;DTM;3
402106;-1;-78,89;DTM;3
402106;-2;-157,79;DTM;3
402106;-1;-78,89;DTM;3
402127;-26;-114,42;DTE;3
402127;-33;-145,23;DTE;3
402152;-12;-768,69;DTE;3
402152;-12;-768,69;DTE;3
402287;-2;-21,76;DTE;3
402287;-100;-1.087,88;DIT;3
402287;-7;-76,15;DTM;3
402307;-45;-3.227,64;DIT;3
402307;-61;-4.375,24;DTE;3
402307;-48;-3.442,81;DTE;3
402310;-80;-57,74;DIT;3
402312;-35;-395,03;DTE;3
402312;-32;-361,17;DTE;3
402318;-312;-14.679,13;DTE;3
402318;-148;-6.963,18;DTE;3
402327;-1;-21,73;DTM;3
402331;-8;-330,96;DTE;3
402331;-8;-330,96;DTE;3
402332;-2;-21,21;DTE;3
402397;-5;-143,15;DTE;3
402397;-14;-400,83;DIT;3
402397;-5;-143,15;DTE;3
402404;-6;-54,47;DTM;3
402433;-3;-461,68;DTE;3
402587;-1;-29,7;DTM;3
402592;-50;-6.099,39;DIT;3
402592;-50;-6.099,39;DIT;3
402592;-108;-13.174,69;DIT;3
402660;-1;-5,84;DTM;3
402816;-1;-830,3;DIT;3
402816;-1;-830,3;DIT;3
402824;-144;-8.361,37;DIT;3
402824;-144;-8.361,37;DIT;3
403121;-5;-40,02;DTE;3
403121;-7;-56,02;DTE;3
403121;-7;-56,02;DTE;3
403182;-4;-849,47;DTM;3
403182;-4;-849,47;DTM;3
403209;-300;-1.731,84;DIT;3
403337;-1;-1.034,41;DIT;3
403337;-1;-1.034,41;DIT;3
403337;-1;-1.034,41;DIT;3
403337;-1;-1.034,41;DIT;3
403337;-3;-3.103,22;DIT;3
403337;-1;-1.034,41;DIT;3
403337;-1;-1.034,41;DIT;3
403337;-1;-1.034,41;DIT;3
403337;-1;-1.034,41;DIT;3
403337;-1;-1.034,41;DIT;3
403337;-1;-1.034,41;DIT;3
403337;-1;-1.034,41;DIT;3
403337;-1;-1.034,41;DIT;3
403337;-1;-1.034,41;DIT;3
403337;-1;-1.034,41;DIT;3
403337;-1;-1.034,41;DIT;3
403337;-1;-1.034,41;DIT;3
403337;-1;-1.034,41;DIT;3
403515;-300;-4.154,53;DIT;3
403572;-300;-1.125,08;DIT;3
403574;-215;-13.832,15;DPC;3
403580;-1.156;-18.145,52;DPC;3
403594;-100;-1.004,13;DIT;3
403602;-140;-174,82;DTE;3
403602;-143;-178,57;DTE;3
403641;-100;-1.031,74;DIT;3
403682;-300;-254,99;DIT;3
403838;-100;-306,77;DIT;3
405382;-1;-1.903,46;DIT;3
405382;-1;-1.903,46;DIT;3
405487;-300;-222,71;DIT;3
405539;-26;-493,09;DTE;3
405539;-26;-493,09;DTE;3
407094;-8;-562,64;DTE;3
407094;-8;-562,64;DTE;3
407096;-22;-4.746,03;DTE;3
407096;-22;-4.746,02;DTE;3
407129;-200;-1.655,89;DIT;3
410212;-3;-72,73;DTE;3
410212;-3;-72,73;DTE;3
410212;-121;-2.933,49;DPC;3
804115;-200;-12.662,10;DIT;3
120100;-1;-14,9;DAP;3
120136;-1;-106,93;DAP;3
120182;-1;-158,21;DAP;3
120343;-1;-158,87;DAP;3
400072;-1;-4.453,89;DIT;3
400072;-6;-26.723,31;DIT;3
400072;-5;-22.269,43;DIT;3
400140;200;1.508,93;DIT;3
400140;-70;-528,13;DIT;3
400140;-60;-452,65;DIT;3
400140;-70;-528,13;DIT;3
400221;-3;-6.456,68;DIT;3
400221;-2;-4.304,46;DIT;3
400224;-4;-6.465,45;DIT;3
400224;-1;-1.616,09;DTE;3
400224;-1;-1.616,09;DTE;3
400224;-1;-1.616,09;DTE;3
400224;-1;-1.616,09;DTE;3
400224;-5;-8.080,45;DTE;3
400224;-1;-1.616,09;DTE;3
400224;-3;-4.848,27;DIT;3
400224;-1;-1.616,09;DTE;3
400224;-1;-1.616,09;DTE;3
400366;-2;-11,55;DTM;3
400366;-4;-23,11;DTM;3
400366;-4;-23,11;DTM;3
400366;-4;-23,11;DTM;3
400366;-2;-11,55;DTM;3
400487;-130;-7.113,32;DTM;3
400487;-140;-7.660,50;DTM;3
400487;-210;-11.490,75;DTM;3
400673;-15;-20,82;DTM;3
400673;-11;-15,27;DTM;3
400673;-10;-13,88;DTM;3
400673;-23;-31,93;DTM;3
400673;-5;-6,94;DTM;3
400673;-14;-19,44;DTM;3
400673;-13;-18,05;DTM;3
400673;-16;-22,21;DTM;3
